TITLE,YEAR,DOI,LANG,JOURNAL,QUALIS,ISSN,AUTHOR,ORDER,ORDER_OK,ID,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME
Toxicity of Piper aduncum (Piperaceae) Essential Oil Against Euschistus heros (F.) (Hemiptera: Pentatomidae) and Non-Effect on Egg Parasitoids,2016,10.1007/s13744-016-0409-7,Inglês,Neotropical Entomology (Impresso),A2,1519-566X,"['TURCHEN, L M', 'PITON, L P', 'DALL?OGLIO, E L', 'BUTNARIU, A R', 'Mônica Josene Barbosa Pereira']","['1', '2', '3', '4', '5']",['5'],8517616658016914,Mônica Josene Barbosa Pereira,Pereira,"PEREIRA, M. J. B.;BARBOSA PEREIRA, MÔNICA JOSENE;PEREIRA, MÔNICA JOSENE BARBOSA;PEREIRA, MÔNICA;Pereira, Mônica Josene Barbosa;PEREIRA, M J B;PEREIRA, M.J.B.;PEREIRA, MÔNICA J. B.",Arapiraca,AL,"Possui graduação em Engenharia Agronômica pela Universidade Federal de Alagoas (1992), mestrado em Entomologia pela Universidade Federal de Viçosa (1996) e doutorado em Entomologia pela Universidade de São Paulo (2001). Atualmente é professor adjunto - (UNEMAT) Universidade do Estado de Mato Grosso. Tem experiência na área de Agronomia, com ênfase em Entomologia Agrícola, atuando principalmente nos seguintes temas: espécies nativas com potencial inseticida e uso de semioquímicos na agricultura."
Phytochemical of Piper essential oil and acute toxicity against Helicoverpa armigera (Lepidoptera: Noctuidae),2017,10.5039/agraria.v12i4a5482,Português,REVISTA BRASILEIRA DE CIENCIAS AGRARIAS,B1,1981-0997,"['SANTOS, T.L.B.', 'Leonardo Morais', 'DALL?OGLIO, E.L.', 'Alessandra Regina Butnariu', 'Mônica Josene Barbosa Pereira']","['1', '2', '3', '4', '5']",['5'],8517616658016914,Mônica Josene Barbosa Pereira,Pereira,"PEREIRA, M. J. B.;BARBOSA PEREIRA, MÔNICA JOSENE;PEREIRA, MÔNICA JOSENE BARBOSA;PEREIRA, MÔNICA;Pereira, Mônica Josene Barbosa;PEREIRA, M J B;PEREIRA, M.J.B.;PEREIRA, MÔNICA J. B.",Arapiraca,AL,"Possui graduação em Engenharia Agronômica pela Universidade Federal de Alagoas (1992), mestrado em Entomologia pela Universidade Federal de Viçosa (1996) e doutorado em Entomologia pela Universidade de São Paulo (2001). Atualmente é professor adjunto - (UNEMAT) Universidade do Estado de Mato Grosso. Tem experiência na área de Agronomia, com ênfase em Entomologia Agrícola, atuando principalmente nos seguintes temas: espécies nativas com potencial inseticida e uso de semioquímicos na agricultura."
Effect Toxic and Behavioral of Annona mucosa (Annonaceae) on the Tomato Leaf Miner,2018,10.5539/jas.v10n8p362,Português,Journal of Agricultural Science,B1,1916-9760,"['BASTOS, JENIFFER S. Q.', 'Mônica Josene Barbosa Pereira', 'COSTA, MARILZA S.', 'TURCHEN, LEONARDO M.', 'PINHEIRO, DANIELA O.', 'CREMONEZ, PAULO S. G.']","['1', '2', '3', '4', '5', '6']",['2'],8517616658016914,Mônica Josene Barbosa Pereira,Pereira,"PEREIRA, M. J. B.;BARBOSA PEREIRA, MÔNICA JOSENE;PEREIRA, MÔNICA JOSENE BARBOSA;PEREIRA, MÔNICA;Pereira, Mônica Josene Barbosa;PEREIRA, M J B;PEREIRA, M.J.B.;PEREIRA, MÔNICA J. B.",Arapiraca,AL,"Possui graduação em Engenharia Agronômica pela Universidade Federal de Alagoas (1992), mestrado em Entomologia pela Universidade Federal de Viçosa (1996) e doutorado em Entomologia pela Universidade de São Paulo (2001). Atualmente é professor adjunto - (UNEMAT) Universidade do Estado de Mato Grosso. Tem experiência na área de Agronomia, com ênfase em Entomologia Agrícola, atuando principalmente nos seguintes temas: espécies nativas com potencial inseticida e uso de semioquímicos na agricultura."
"Ciclo biológico del barrenador de semillas de guanabana Bephratelloides pomorum (Fab., 1908) (Hymenoptera:Eurytomidae)",1997,,Português,Agronomía Tropical (Maracay),XX,0002-192X,"['Mônica Josene Barbosa Pereira', 'Norivaldo dos Anjos', 'Marcelo Coutinho Picanço']","['1', '2', '3']",['1'],8517616658016914,Mônica Josene Barbosa Pereira,Pereira,"PEREIRA, M. J. B.;BARBOSA PEREIRA, MÔNICA JOSENE;PEREIRA, MÔNICA JOSENE BARBOSA;PEREIRA, MÔNICA;Pereira, Mônica Josene Barbosa;PEREIRA, M J B;PEREIRA, M.J.B.;PEREIRA, MÔNICA J. B.",Arapiraca,AL,"Possui graduação em Engenharia Agronômica pela Universidade Federal de Alagoas (1992), mestrado em Entomologia pela Universidade Federal de Viçosa (1996) e doutorado em Entomologia pela Universidade de São Paulo (2001). Atualmente é professor adjunto - (UNEMAT) Universidade do Estado de Mato Grosso. Tem experiência na área de Agronomia, com ênfase em Entomologia Agrícola, atuando principalmente nos seguintes temas: espécies nativas com potencial inseticida e uso de semioquímicos na agricultura."
Uniformidade de distribuição de plantas e estande de milho (&amp;lt;em&amp;gt;Zea mays L.&amp;lt;/em&amp;gt;) em função do mecanismo dosador de sementes,2005,10.4025/actasciagron.v27i3.1412,Português,Acta Scientiarum. Agronomy (Online),A2,1807-8621,"['João Cleber Modernel da Silveira', 'Antonio Gabriel Filho', 'Tieppo, Rafael César', 'Douglas Guedes Batista Torres', 'Baldessin Júnior, Arnaldo', 'Boligon, Fábio', 'Rafael Cesar Tieppo']","['1', '2', '3', '4', '5', '6', '7']",['7'],3275865819287843,Rafael Cesar Tieppo,Tieppo,"TIEPPO, R. C.;TIEPPO, RAFAEL CESAR;TIEPPO, RAFAEL CÉSAR;R. C. TIEPPO",Cascavel,PR,"Rafael Tieppo possui graduação em Engenharia Agícola pela Universidade Estadual do Oeste do Paraná (2001), mestrado em Engenharia Agrícola pela Universidade Estadual do Oeste do Paraná (2004) e doutorado em Engenharia de Sistemas Agrícolas pela Universidade de São Paulo, ESALQ-USP com período sanduíche na Aarhus University - Dinamarca. Atualmente é professor adjunto da Universidade do Estado de Mato Grosso. Tem experiência na área de Engenharia Agrícola, com ênfase em Otimização Sistemas Agroindustrias, atuando principalmente nos seguintes temas: geoprocessamento e mecanização agrícola."
Nível de ruído emitido por um conjunto motomecanizado na operação de preparo mínimo do solo,2008,,Português,GLOBAL SCIENCE AND TECHNOLOGY,B5,1984-3801,"['João Cleber Modernel da Silveira', 'Rafael Cesar Tieppo', 'Antonio Gabriel Filho']","['1', '2', '3']",['2'],3275865819287843,Rafael Cesar Tieppo,Tieppo,"TIEPPO, R. C.;TIEPPO, RAFAEL CESAR;TIEPPO, RAFAEL CÉSAR;R. C. TIEPPO",Cascavel,PR,"Rafael Tieppo possui graduação em Engenharia Agícola pela Universidade Estadual do Oeste do Paraná (2001), mestrado em Engenharia Agrícola pela Universidade Estadual do Oeste do Paraná (2004) e doutorado em Engenharia de Sistemas Agrícolas pela Universidade de São Paulo, ESALQ-USP com período sanduíche na Aarhus University - Dinamarca. Atualmente é professor adjunto da Universidade do Estado de Mato Grosso. Tem experiência na área de Engenharia Agrícola, com ênfase em Otimização Sistemas Agroindustrias, atuando principalmente nos seguintes temas: geoprocessamento e mecanização agrícola."
Desenvolvimento de um penetrômetro manual eletrônico,2011,10.4025/actascitechnol.v33i1.5914,Português,Acta Scientiarum. Technology (Online),B1,1807-8664,"['Rafael Cesar Tieppo', 'Antonio Gabriel Filho', 'Suedêmio de Lima Silva', 'Estor Gnoatto']","['1', '2', '3', '4']",['1'],3275865819287843,Rafael Cesar Tieppo,Tieppo,"TIEPPO, R. C.;TIEPPO, RAFAEL CESAR;TIEPPO, RAFAEL CÉSAR;R. C. TIEPPO",Cascavel,PR,"Rafael Tieppo possui graduação em Engenharia Agícola pela Universidade Estadual do Oeste do Paraná (2001), mestrado em Engenharia Agrícola pela Universidade Estadual do Oeste do Paraná (2004) e doutorado em Engenharia de Sistemas Agrícolas pela Universidade de São Paulo, ESALQ-USP com período sanduíche na Aarhus University - Dinamarca. Atualmente é professor adjunto da Universidade do Estado de Mato Grosso. Tem experiência na área de Engenharia Agrícola, com ênfase em Otimização Sistemas Agroindustrias, atuando principalmente nos seguintes temas: geoprocessamento e mecanização agrícola."
Emissão de CO2 e potencial de conservação de C em solo submetido à aplicação de diferentes adubos orgânicos,2010,,Português,Agrarian (Dourados. Online),B3,1984-2538,"['Wininton Mendes Silva', 'CASSIANO CREMON', 'Nilbe Carla Mapeli', 'Rafael Cesar Tieppo', 'Jucélio Marcos Carvalho', 'Loana Longo', 'Marcelo Ferri', 'Wellington Azambuja']","['1', '2', '3', '4', '5', '6', '7', '8']",['4'],3275865819287843,Rafael Cesar Tieppo,Tieppo,"TIEPPO, R. C.;TIEPPO, RAFAEL CESAR;TIEPPO, RAFAEL CÉSAR;R. C. TIEPPO",Cascavel,PR,"Rafael Tieppo possui graduação em Engenharia Agícola pela Universidade Estadual do Oeste do Paraná (2001), mestrado em Engenharia Agrícola pela Universidade Estadual do Oeste do Paraná (2004) e doutorado em Engenharia de Sistemas Agrícolas pela Universidade de São Paulo, ESALQ-USP com período sanduíche na Aarhus University - Dinamarca. Atualmente é professor adjunto da Universidade do Estado de Mato Grosso. Tem experiência na área de Engenharia Agrícola, com ênfase em Otimização Sistemas Agroindustrias, atuando principalmente nos seguintes temas: geoprocessamento e mecanização agrícola."
Sistema computacional para otimização na seleção de fertilizantes,2010,,Português,Scientia Plena,B5,1808-2793,"['Rafael Cesar Tieppo', 'CASSIANO CREMON', 'Luís César da Silva', 'Rivanildo Dallacort', 'Adalberto Santi']","['1', '2', '3', '4', '5']",['1'],3275865819287843,Rafael Cesar Tieppo,Tieppo,"TIEPPO, R. C.;TIEPPO, RAFAEL CESAR;TIEPPO, RAFAEL CÉSAR;R. C. TIEPPO",Cascavel,PR,"Rafael Tieppo possui graduação em Engenharia Agícola pela Universidade Estadual do Oeste do Paraná (2001), mestrado em Engenharia Agrícola pela Universidade Estadual do Oeste do Paraná (2004) e doutorado em Engenharia de Sistemas Agrícolas pela Universidade de São Paulo, ESALQ-USP com período sanduíche na Aarhus University - Dinamarca. Atualmente é professor adjunto da Universidade do Estado de Mato Grosso. Tem experiência na área de Engenharia Agrícola, com ênfase em Otimização Sistemas Agroindustrias, atuando principalmente nos seguintes temas: geoprocessamento e mecanização agrícola."
Desenvolvimento inicial de plantas de girassol em condições de estresse hídrico,2011,,Português,Enciclopédia biosfera,B5,1809-0583,"['Severino de Paiva Sobrinho', 'Rafael Cesar Tieppo', 'Tonny José Araújo da Silva']","['1', '2', '3']",['2'],3275865819287843,Rafael Cesar Tieppo,Tieppo,"TIEPPO, R. C.;TIEPPO, RAFAEL CESAR;TIEPPO, RAFAEL CÉSAR;R. C. TIEPPO",Cascavel,PR,"Rafael Tieppo possui graduação em Engenharia Agícola pela Universidade Estadual do Oeste do Paraná (2001), mestrado em Engenharia Agrícola pela Universidade Estadual do Oeste do Paraná (2004) e doutorado em Engenharia de Sistemas Agrícolas pela Universidade de São Paulo, ESALQ-USP com período sanduíche na Aarhus University - Dinamarca. Atualmente é professor adjunto da Universidade do Estado de Mato Grosso. Tem experiência na área de Engenharia Agrícola, com ênfase em Otimização Sistemas Agroindustrias, atuando principalmente nos seguintes temas: geoprocessamento e mecanização agrícola."
Desenvolvimento de um aparelho alternativo para determinação da estabilidade de agregados via úmida,2011,,Português,Scientia Plena,B5,1808-2793,"['Rafael Cesar Tieppo', 'Alexandre Luiz Puhl', 'CASSIANO CREMON', 'Wininton Mendes Silva', 'Jucélio Marcos Carvalho']","['1', '2', '3', '4', '5']",['1'],3275865819287843,Rafael Cesar Tieppo,Tieppo,"TIEPPO, R. C.;TIEPPO, RAFAEL CESAR;TIEPPO, RAFAEL CÉSAR;R. C. TIEPPO",Cascavel,PR,"Rafael Tieppo possui graduação em Engenharia Agícola pela Universidade Estadual do Oeste do Paraná (2001), mestrado em Engenharia Agrícola pela Universidade Estadual do Oeste do Paraná (2004) e doutorado em Engenharia de Sistemas Agrícolas pela Universidade de São Paulo, ESALQ-USP com período sanduíche na Aarhus University - Dinamarca. Atualmente é professor adjunto da Universidade do Estado de Mato Grosso. Tem experiência na área de Engenharia Agrícola, com ênfase em Otimização Sistemas Agroindustrias, atuando principalmente nos seguintes temas: geoprocessamento e mecanização agrícola."
Distribuição e probabilidade de ocorrência de precipitação em Cáceres (MT),2012,,Português,Pesquisa Agropecuária Tropical (Impresso),B1,1517-6398,"['Jaqueline Aguilla Pizzato', 'Rivanildo Dallacort', 'Rafael Cesar Tieppo', 'Alcir José Modolo', 'CASSIANO CREMON', 'Patrícia Simone Palhana Moreira']","['1', '2', '3', '4', '5', '6']",['3'],3275865819287843,Rafael Cesar Tieppo,Tieppo,"TIEPPO, R. C.;TIEPPO, RAFAEL CESAR;TIEPPO, RAFAEL CÉSAR;R. C. TIEPPO",Cascavel,PR,"Rafael Tieppo possui graduação em Engenharia Agícola pela Universidade Estadual do Oeste do Paraná (2001), mestrado em Engenharia Agrícola pela Universidade Estadual do Oeste do Paraná (2004) e doutorado em Engenharia de Sistemas Agrícolas pela Universidade de São Paulo, ESALQ-USP com período sanduíche na Aarhus University - Dinamarca. Atualmente é professor adjunto da Universidade do Estado de Mato Grosso. Tem experiência na área de Engenharia Agrícola, com ênfase em Otimização Sistemas Agroindustrias, atuando principalmente nos seguintes temas: geoprocessamento e mecanização agrícola."
Energy-Based Evaluations on Eucalyptus Biomass Production,2012,10.1155/2012/340865,Inglês,International Journal of Forestry Research,B3,1687-9368,"['ROMANELLI, THIAGO L.', 'MILAN, MARCOS', 'Rafael Cesar Tieppo']","['1', '2', '3']",['3'],3275865819287843,Rafael Cesar Tieppo,Tieppo,"TIEPPO, R. C.;TIEPPO, RAFAEL CESAR;TIEPPO, RAFAEL CÉSAR;R. C. TIEPPO",Cascavel,PR,"Rafael Tieppo possui graduação em Engenharia Agícola pela Universidade Estadual do Oeste do Paraná (2001), mestrado em Engenharia Agrícola pela Universidade Estadual do Oeste do Paraná (2004) e doutorado em Engenharia de Sistemas Agrícolas pela Universidade de São Paulo, ESALQ-USP com período sanduíche na Aarhus University - Dinamarca. Atualmente é professor adjunto da Universidade do Estado de Mato Grosso. Tem experiência na área de Engenharia Agrícola, com ênfase em Otimização Sistemas Agroindustrias, atuando principalmente nos seguintes temas: geoprocessamento e mecanização agrícola."
Software para Otimização Operacional e Econômica de Aeronaves Agrícolas de Asa Fixa,2001,,Português,Revista Brasileira de Agrocomputação,XX,1676-0425,"['Rafael Cesar Tieppo', 'Erivelto Mercante', 'Alcir José Modolo', 'Fabio WronsKi', 'Antonio Gabriel Filho', 'Jerry Adriani Johann', 'Eduardo Godoy de Souza']","['1', '2', '3', '4', '5', '6', '7']",['1'],3275865819287843,Rafael Cesar Tieppo,Tieppo,"TIEPPO, R. C.;TIEPPO, RAFAEL CESAR;TIEPPO, RAFAEL CÉSAR;R. C. TIEPPO",Cascavel,PR,"Rafael Tieppo possui graduação em Engenharia Agícola pela Universidade Estadual do Oeste do Paraná (2001), mestrado em Engenharia Agrícola pela Universidade Estadual do Oeste do Paraná (2004) e doutorado em Engenharia de Sistemas Agrícolas pela Universidade de São Paulo, ESALQ-USP com período sanduíche na Aarhus University - Dinamarca. Atualmente é professor adjunto da Universidade do Estado de Mato Grosso. Tem experiência na área de Engenharia Agrícola, com ênfase em Otimização Sistemas Agroindustrias, atuando principalmente nos seguintes temas: geoprocessamento e mecanização agrícola."
Software para Otimização Operacional e Econômica de Máquinas de Pulverização Terrestre. Revista Brasileira de Agrocomputação,2001,,Português,Revista Brasileira de Agrocomputação,XX,1676-0425,"['Alcir José Modolo', 'Erivelto Mercante', 'Rafael Cesar Tieppo', 'Fabio WronsKi', 'Antonio Gabriel Filho', 'Jerry Adriani Johann', 'Eduardo Godoy de Souza']","['1', '2', '3', '4', '5', '6', '7']",['3'],3275865819287843,Rafael Cesar Tieppo,Tieppo,"TIEPPO, R. C.;TIEPPO, RAFAEL CESAR;TIEPPO, RAFAEL CÉSAR;R. C. TIEPPO",Cascavel,PR,"Rafael Tieppo possui graduação em Engenharia Agícola pela Universidade Estadual do Oeste do Paraná (2001), mestrado em Engenharia Agrícola pela Universidade Estadual do Oeste do Paraná (2004) e doutorado em Engenharia de Sistemas Agrícolas pela Universidade de São Paulo, ESALQ-USP com período sanduíche na Aarhus University - Dinamarca. Atualmente é professor adjunto da Universidade do Estado de Mato Grosso. Tem experiência na área de Engenharia Agrícola, com ênfase em Otimização Sistemas Agroindustrias, atuando principalmente nos seguintes temas: geoprocessamento e mecanização agrícola."
Desempenho agronômico de alface americana fertilizada com torta de filtro em ambiente protegido,2013,10.1590/S0102-05362013000200027,Inglês,Horticultura Brasileira (Impresso),B1,0102-0536,"['SANTI, ADALBERTO', 'SCARAMUZZA, WALCYLENE LMP', 'NEUHAUS, ALEXANDRO', 'DALLACORT, RIVANILDO', 'KRAUSE, WILLIAN', 'Rafael Cesar Tieppo']","['1', '2', '3', '4', '5', '6']",['6'],3275865819287843,Rafael Cesar Tieppo,Tieppo,"TIEPPO, R. C.;TIEPPO, RAFAEL CESAR;TIEPPO, RAFAEL CÉSAR;R. C. TIEPPO",Cascavel,PR,"Rafael Tieppo possui graduação em Engenharia Agícola pela Universidade Estadual do Oeste do Paraná (2001), mestrado em Engenharia Agrícola pela Universidade Estadual do Oeste do Paraná (2004) e doutorado em Engenharia de Sistemas Agrícolas pela Universidade de São Paulo, ESALQ-USP com período sanduíche na Aarhus University - Dinamarca. Atualmente é professor adjunto da Universidade do Estado de Mato Grosso. Tem experiência na área de Engenharia Agrícola, com ênfase em Otimização Sistemas Agroindustrias, atuando principalmente nos seguintes temas: geoprocessamento e mecanização agrícola."
"Energy demand in agricultural biomass production in Parana state, Brazil",2014,,Inglês,E-journal - CIGR,B1,1682-1130,"['Maria Carolina Silva Andrea', 'Rafael Cesar Tieppo', 'Leandro Maria Gimenez', 'Fabrício Pinheiro Povh', 'Tobias J Katsman', 'ROMANELLI, THIAGO L.']","['1', '2', '3', '4', '5', '6']",['2'],3275865819287843,Rafael Cesar Tieppo,Tieppo,"TIEPPO, R. C.;TIEPPO, RAFAEL CESAR;TIEPPO, RAFAEL CÉSAR;R. C. TIEPPO",Cascavel,PR,"Rafael Tieppo possui graduação em Engenharia Agícola pela Universidade Estadual do Oeste do Paraná (2001), mestrado em Engenharia Agrícola pela Universidade Estadual do Oeste do Paraná (2004) e doutorado em Engenharia de Sistemas Agrícolas pela Universidade de São Paulo, ESALQ-USP com período sanduíche na Aarhus University - Dinamarca. Atualmente é professor adjunto da Universidade do Estado de Mato Grosso. Tem experiência na área de Engenharia Agrícola, com ênfase em Otimização Sistemas Agroindustrias, atuando principalmente nos seguintes temas: geoprocessamento e mecanização agrícola."
"Sowing dates and plant density of peanut cultivars in different soil and climatic conditions of Mato Grosso state, Brazil",2014,,Português,"International Journal of Food, Agriculture and Environment (Online)",B2,1459-0263,"['João Danilo Barbieri', 'Rivanildo Dallacort', 'Adalberto Santi', 'Kássio de Marco', 'Alcir José Modolo', 'Santino Seabra Júnior', 'Ronicely Pereira da Rocha', 'Rafael Cesar Tieppo']","['1', '2', '3', '4', '5', '6', '7', '8']",['8'],3275865819287843,Rafael Cesar Tieppo,Tieppo,"TIEPPO, R. C.;TIEPPO, RAFAEL CESAR;TIEPPO, RAFAEL CÉSAR;R. C. TIEPPO",Cascavel,PR,"Rafael Tieppo possui graduação em Engenharia Agícola pela Universidade Estadual do Oeste do Paraná (2001), mestrado em Engenharia Agrícola pela Universidade Estadual do Oeste do Paraná (2004) e doutorado em Engenharia de Sistemas Agrícolas pela Universidade de São Paulo, ESALQ-USP com período sanduíche na Aarhus University - Dinamarca. Atualmente é professor adjunto da Universidade do Estado de Mato Grosso. Tem experiência na área de Engenharia Agrícola, com ênfase em Otimização Sistemas Agroindustrias, atuando principalmente nos seguintes temas: geoprocessamento e mecanização agrícola."
